id,text,category,mood,weight,source_type,nsfw_level,created_at
23508,а на зачете обстановка нервная,telegram_chat,natural,1,telegram_chat_corpus,0,
23509,можно ли спасибо кушать без хлеба?,telegram_chat,natural,1,telegram_chat_corpus,0,
23510,много всего интересного,telegram_chat,natural,1,telegram_chat_corpus,0,
23511,стоит ли бросить курить-ради любимого человека?,telegram_chat,natural,1,telegram_chat_corpus,0,
23512,а якутские ножи есть?,telegram_chat,natural,1,telegram_chat_corpus,0,
23513,помиритесь и это зависит от вас.,telegram_chat,natural,1,telegram_chat_corpus,0,
23514,"как избавиться от одиночества, если человек застенчивый? и найти друзей не получается",telegram_chat,natural,1,telegram_chat_corpus,0,
23515,пока есть деньги-мы обречены -культура вытравляется-затем мы как личности.,telegram_chat,natural,1,telegram_chat_corpus,0,
23516,выздоровления тебе,telegram_chat,natural,1,telegram_chat_corpus,0,
23517,"надо заботится о каждом, и накупить маленькие градуснички,",telegram_chat,natural,1,telegram_chat_corpus,0,
23518,"начнем с того, что в современном мире человек сам решает, кто он мужчина или женщина.",telegram_chat,natural,1,telegram_chat_corpus,0,
23519,так ето надо штобы ктота убедил,telegram_chat,natural,1,telegram_chat_corpus,0,
23520,смотря что считать пошлостью?,telegram_chat,natural,1,telegram_chat_corpus,0,
23521,"а ананидзе знает, как снять напряжение?",telegram_chat,natural,1,telegram_chat_corpus,0,
23522,а чем отличается мужской и женский пол?,telegram_chat,natural,1,telegram_chat_corpus,0,
23523,что любишь,telegram_chat,natural,1,telegram_chat_corpus,0,
23524,"нет, не так. но если страховку оформить, то вероятность положительного ответа выше.",telegram_chat,natural,1,telegram_chat_corpus,0,
23525,самый крутейший для меня это конечно же властелин колец трилогия,telegram_chat,natural,1,telegram_chat_corpus,0,
23526,как сделать пуанты чтоб они красиво по ноге сидели?,telegram_chat,natural,1,telegram_chat_corpus,0,
23527,"для счастья лучше их не иметь, чтобы все время их зарабатывать",telegram_chat,natural,1,telegram_chat_corpus,0,
23528,"чтобы не любила мозги, нужно ее отлюбить по-человечески и причем регулярно",telegram_chat,natural,1,telegram_chat_corpus,0,
23529,у меня тоже,telegram_chat,natural,1,telegram_chat_corpus,0,
23530,и у меня в руках сварочный аппарат,telegram_chat,natural,1,telegram_chat_corpus,0,
23531,где теперь все твои мечты?,telegram_chat,natural,1,telegram_chat_corpus,0,
23532,почему все считают уксус вредным?,telegram_chat,natural,1,telegram_chat_corpus,0,
23533,молитва это медитация. соответственно и правила те же самые.,telegram_chat,natural,1,telegram_chat_corpus,0,
23534,всегда еще бывает гостей провожу посуду перемою накладываю себе вкусностей и сажусь за стол,telegram_chat,natural,1,telegram_chat_corpus,0,
23535,нет. я и так красивый. даже бы бриться не стал.,telegram_chat,natural,1,telegram_chat_corpus,0,
23536,"надо принять старость, тогда и утешение не потребуется",telegram_chat,natural,1,telegram_chat_corpus,0,
23537,открыла печку,telegram_chat,natural,1,telegram_chat_corpus,0,
23538,значит он метеоролог и ему разговоры о погоде. сам знаешь где,telegram_chat,natural,1,telegram_chat_corpus,0,
23539,я работаю,telegram_chat,natural,1,telegram_chat_corpus,0,
23540,"плохая умеет так отталкивать мужчину, что его к ней тянет и тянет.",telegram_chat,natural,1,telegram_chat_corpus,0,
23541,легкая паническая атака какому врачу обратится,telegram_chat,natural,1,telegram_chat_corpus,0,
23542,есть веник. есть мужчина. как совместить две эти прекрасные вещи?,telegram_chat,natural,1,telegram_chat_corpus,0,
23543,а если все блины комом?,telegram_chat,natural,1,telegram_chat_corpus,0,
23544,только найти будущее. других вариантов нет.,telegram_chat,natural,1,telegram_chat_corpus,0,
23545,"вообще-то под елочку. чулки-носки это их выдумки. они жмоты, подарочки крошечные готовят.",telegram_chat,natural,1,telegram_chat_corpus,0,
23546,что делать если не хватает выходных?,telegram_chat,natural,1,telegram_chat_corpus,0,
23547,вы алкоголиков жалеете или презираете?,telegram_chat,natural,1,telegram_chat_corpus,0,
23548,нужно спрашивать не про зарплату,telegram_chat,natural,1,telegram_chat_corpus,0,
23549,эх. мне бы вернуть мои,telegram_chat,natural,1,telegram_chat_corpus,0,
23550,так мы не про казань,telegram_chat,natural,1,telegram_chat_corpus,0,
23551,"мне кажется тесновато будет, кабинки какие то мелкие.",telegram_chat,natural,1,telegram_chat_corpus,0,
23552,какие мужские трусья наиболее сексуальны в горошек или в цветочек?,telegram_chat,natural,1,telegram_chat_corpus,0,
23553,рожденный духовно на плоть не ведется. любовью христовой по вере спасется.,telegram_chat,natural,1,telegram_chat_corpus,0,
23554,"как правило, кружечку теплого молока и одну печенюшку.",telegram_chat,natural,1,telegram_chat_corpus,0,
23555,да шо ты,telegram_chat,natural,1,telegram_chat_corpus,0,
23556,не надо дома держать диких животных. плохо кончится.,telegram_chat,natural,1,telegram_chat_corpus,0,
23557,"и вообще, не надо смотреть на жизнь с чрезмерным пессимизмом",telegram_chat,natural,1,telegram_chat_corpus,0,
23558,как на женщин влияет повышенный мужской тестостерон? он что в них вызывает?,telegram_chat,natural,1,telegram_chat_corpus,0,
23559,"комплименты люблю и получаю, а еще сама не забываю притное людям говорить. только не врать.",telegram_chat,natural,1,telegram_chat_corpus,0,
23560,щас вот правда смешно сказала,telegram_chat,natural,1,telegram_chat_corpus,0,
23561,"любовь это фактическая сила, взаимосвязь двух субъектов. а всякая мистика в ней будет излишней.",telegram_chat,natural,1,telegram_chat_corpus,0,
23562,"это не проблема, можно быстро научиться",telegram_chat,natural,1,telegram_chat_corpus,0,
23563,что нам дождик проливной,telegram_chat,natural,1,telegram_chat_corpus,0,
23564,"мужчины которые любят сладкое. добрые и отзывчивые, пусть их будет побольше",telegram_chat,natural,1,telegram_chat_corpus,0,
23565,историю в лс пили,telegram_chat,natural,1,telegram_chat_corpus,0,
23566,"девушки, как перед вами правильно понтоваться? о чем базарить? чтобы сто пудов перепало",telegram_chat,natural,1,telegram_chat_corpus,0,
23567,"просто многих стран где грамотность это редкость, а автомат в руках нет, мусульманские.",telegram_chat,natural,1,telegram_chat_corpus,0,
23568,как лечить цистит,telegram_chat,natural,1,telegram_chat_corpus,0,
23569,так воспитан,telegram_chat,natural,1,telegram_chat_corpus,0,
23570,можно ли перевезти арбалет из америки в россию?,telegram_chat,natural,1,telegram_chat_corpus,0,
23571,ты ранее говорила о том что красиваяповерил моментально,telegram_chat,natural,1,telegram_chat_corpus,0,
23572,"что делать, когда болит зуб?? народные средства",telegram_chat,natural,1,telegram_chat_corpus,0,
23573,ты никогда ни в чем не сомневаешься,telegram_chat,natural,1,telegram_chat_corpus,0,
23574,между близкими родственниками лучше дарение,telegram_chat,natural,1,telegram_chat_corpus,0,
23575,"ммм. это про меня, но ты не моего поля ягодка.",telegram_chat,natural,1,telegram_chat_corpus,0,
23576,"что вы любите больше, лицо или тело?",telegram_chat,natural,1,telegram_chat_corpus,0,
23577,так ты геймер?,telegram_chat,natural,1,telegram_chat_corpus,0,
23578,и вожделения,telegram_chat,natural,1,telegram_chat_corpus,0,
23579,пригласить мастера пусть настроит,telegram_chat,natural,1,telegram_chat_corpus,0,
23580,нужно долго и упорно тренироваться.,telegram_chat,natural,1,telegram_chat_corpus,0,
23581,классические узоры не помеха,telegram_chat,natural,1,telegram_chat_corpus,0,
23582,что делать если я квадрат?,telegram_chat,natural,1,telegram_chat_corpus,0,
23583,"меня все одинаково интересна не сама грудь, а женщина в общем, на которой она находится",telegram_chat,natural,1,telegram_chat_corpus,0,
23584,чтобы приняла без долгих разговоров мое достоинства в свое.,telegram_chat,natural,1,telegram_chat_corpus,0,
23585,а какой человек не одинок в одиночестве?,telegram_chat,natural,1,telegram_chat_corpus,0,
23586,почему богатые считают простолюдинов быдлом и скотом?,telegram_chat,natural,1,telegram_chat_corpus,0,
23587,а вот каких мужчинженщин. вы просто на дух не переносите?,telegram_chat,natural,1,telegram_chat_corpus,0,
23588,чтобы жить,telegram_chat,natural,1,telegram_chat_corpus,0,
23589,"ну не сидеть же пнем. скучно. там где конец, там и начало чего-то другого",telegram_chat,natural,1,telegram_chat_corpus,0,
23590,"а что мужчинам не игрушка? детям-спички, говорят",telegram_chat,natural,1,telegram_chat_corpus,0,
23591,мы любим америку. с чего это вдруг не любить хорошую страну.,telegram_chat,natural,1,telegram_chat_corpus,0,
23592,как вылечиться от плоского юмора?,telegram_chat,natural,1,telegram_chat_corpus,0,
23593,"по-моему, не стоит. это более безопасно",telegram_chat,natural,1,telegram_chat_corpus,0,
23594,уже не получится,telegram_chat,natural,1,telegram_chat_corpus,0,
23595,"ага, понятно",telegram_chat,natural,1,telegram_chat_corpus,0,
23596,"наслаждаться. тем, что получилось.",telegram_chat,natural,1,telegram_chat_corpus,0,
23597,а куда вы побежали бы во время погрома?,telegram_chat,natural,1,telegram_chat_corpus,0,
23598,"к военному билету нужен документ, удостоверяющий цель поездки командировка, отпуск и т. д.",telegram_chat,natural,1,telegram_chat_corpus,0,
23599,почему так? вопрос-лидер. а на голосовании?,telegram_chat,natural,1,telegram_chat_corpus,0,
23600,всегда едим только белый хлеб,telegram_chat,natural,1,telegram_chat_corpus,0,
23601,"еду с учебы, устал сильно. ты как?",telegram_chat,natural,1,telegram_chat_corpus,0,
23602,срочно что можно использовать вместо туалетной бумаги?,telegram_chat,natural,1,telegram_chat_corpus,0,
23603,если веры нет. тогда я свободен от этих догм.,telegram_chat,natural,1,telegram_chat_corpus,0,
23604,здарова саибал,telegram_chat,natural,1,telegram_chat_corpus,0,
23605,"а как вы думаете, способен ли народ выбирать себе правителей?",telegram_chat,natural,1,telegram_chat_corpus,0,
23606,надо запомнить,telegram_chat,natural,1,telegram_chat_corpus,0,
23607,а молочка у тебя нет,telegram_chat,natural,1,telegram_chat_corpus,0,
23608,"лезгина только одного за жизнь встречал, хороший парень был",telegram_chat,natural,1,telegram_chat_corpus,0,
23609,могут ли мужчины завидовать мужской внешней привлекательности,telegram_chat,natural,1,telegram_chat_corpus,0,
23610,лучше не будить вообще чревато,telegram_chat,natural,1,telegram_chat_corpus,0,
23611,как вы понимаете личное пространство?,telegram_chat,natural,1,telegram_chat_corpus,0,
23612,"что такое российская агрессия? слышал по забугорным новостям, а что это такое?",telegram_chat,natural,1,telegram_chat_corpus,0,
23613,какие есть интернет-магазины по продаже мобильных телефонов? спасибо,telegram_chat,natural,1,telegram_chat_corpus,0,
23614,чтото на прощание хотите сказать?,telegram_chat,natural,1,telegram_chat_corpus,0,
23615,звук когда вставляется ключ в замок,telegram_chat,natural,1,telegram_chat_corpus,0,
23616,хз че это,telegram_chat,natural,1,telegram_chat_corpus,0,
23617,я тут вообще мимо проходила,telegram_chat,natural,1,telegram_chat_corpus,0,
23618,за что вы удаляете друзей?,telegram_chat,natural,1,telegram_chat_corpus,0,
23619,что ужаснее-разрушать семью или играть в нее?,telegram_chat,natural,1,telegram_chat_corpus,0,
23620,так лучше будет,telegram_chat,natural,1,telegram_chat_corpus,0,
23621,вы торопитесь поскорее получить желаемое?,telegram_chat,natural,1,telegram_chat_corpus,0,
23622,у вас был дисбактериоз кишечника? воняет же при нем?,telegram_chat,natural,1,telegram_chat_corpus,0,
23623,"не обязательно, просто есть женщины которые любят принимать все решения самостоятельно.",telegram_chat,natural,1,telegram_chat_corpus,0,
23624,что можешь,telegram_chat,natural,1,telegram_chat_corpus,0,
23625,ливнула в сша же,telegram_chat,natural,1,telegram_chat_corpus,0,
23626,паста выигрывает,telegram_chat,natural,1,telegram_chat_corpus,0,
23627,будем ждать,telegram_chat,natural,1,telegram_chat_corpus,0,
23628,"и че делать, если шкафа дома нету?",telegram_chat,natural,1,telegram_chat_corpus,0,
23629,"иногда мне кажется, что мы слишком похожи. хорошо ли это, или не очень?",telegram_chat,natural,1,telegram_chat_corpus,0,
23630,"мужчины, потому что ребенок обычно остается у женщины, а также и жилье",telegram_chat,natural,1,telegram_chat_corpus,0,
23631,как твой бизнес,telegram_chat,natural,1,telegram_chat_corpus,0,
23632,как вы думаете противоположности сходятся?,telegram_chat,natural,1,telegram_chat_corpus,0,
23633,это красиво,telegram_chat,natural,1,telegram_chat_corpus,0,
23634,"а вы не нервируйте меня, и я буду спокойнее",telegram_chat,natural,1,telegram_chat_corpus,0,
23635,что для вас является. не реальной мечтой?,telegram_chat,natural,1,telegram_chat_corpus,0,
23636,чье мнение для вас авторитетнее по поводу отношений с противоположным полом. родителей или друзей?,telegram_chat,natural,1,telegram_chat_corpus,0,
23637,почему одеяло с рукавами?,telegram_chat,natural,1,telegram_chat_corpus,0,
23638,как справиться с кризисом без водки?,telegram_chat,natural,1,telegram_chat_corpus,0,
23639,маленькая смерть. застой. болото. к счастью это длится не долго.,telegram_chat,natural,1,telegram_chat_corpus,0,
23640,подскажите что лучше по функционалу нетбук или ноутбук?,telegram_chat,natural,1,telegram_chat_corpus,0,
23641,вы любите? шляться по ночам? мм?,telegram_chat,natural,1,telegram_chat_corpus,0,
23642,почему дети не любят школу?,telegram_chat,natural,1,telegram_chat_corpus,0,
23643,зрители убогих сериалов по определению неспособны освоить даже тетрис. вот и завидуют.,telegram_chat,natural,1,telegram_chat_corpus,0,
23644,почему у всех?,telegram_chat,natural,1,telegram_chat_corpus,0,
23645,в автосервис ехать ну или разбирай обшивку двери и смотри контакты,telegram_chat,natural,1,telegram_chat_corpus,0,
23646,"национальность не важна. мужчина, который любит девушку, будит всегда к ней хорошо относиться.",telegram_chat,natural,1,telegram_chat_corpus,0,
23647,начать жить реальной жизнью,telegram_chat,natural,1,telegram_chat_corpus,0,
23648,"у вас есть старая мечта. которую вы то достанете, то опять уберете?",telegram_chat,natural,1,telegram_chat_corpus,0,
23649,а что мне за это будет,telegram_chat,natural,1,telegram_chat_corpus,0,
23650,хочешь послушать анекдот,telegram_chat,natural,1,telegram_chat_corpus,0,
23651,"душа бессмертна, впереди целая вечность. так куда же нам спешить?",telegram_chat,natural,1,telegram_chat_corpus,0,
23652,а с чего это мне что-то нельзя,telegram_chat,natural,1,telegram_chat_corpus,0,
23653,тогда ладнааа,telegram_chat,natural,1,telegram_chat_corpus,0,
23654,почему отключив граф. процессор в фотошопе он стал работать быстрее?,telegram_chat,natural,1,telegram_chat_corpus,0,
23655,ты невнимател,telegram_chat,natural,1,telegram_chat_corpus,0,
23656,"многие люди считают это не как слово бога, а как слово человеческое.",telegram_chat,natural,1,telegram_chat_corpus,0,
23657,хорошо лапусик я услышала тебя;,telegram_chat,natural,1,telegram_chat_corpus,0,
23658,почему доктора называют то что они делают практика?,telegram_chat,natural,1,telegram_chat_corpus,0,
23659,"ничего вы не понимаете. она их заспиртовала, потом продаст. сиська джоли",telegram_chat,natural,1,telegram_chat_corpus,0,
23660,это когда хорошая зарплата,telegram_chat,natural,1,telegram_chat_corpus,0,
23661,а у женщин бывают недостатки? или это-скрытые достоинства?,telegram_chat,natural,1,telegram_chat_corpus,0,
23662,"на себя, хочу чтобы на меня тратил бабки кто-нибудь другой",telegram_chat,natural,1,telegram_chat_corpus,0,
23663,"кто знает, как называется обследование, когда человека кладут в капсулу и обследуют на все болезни?",telegram_chat,natural,1,telegram_chat_corpus,0,
23664,"ну он мне чет отсыпал, с прошлого раза осталось.",telegram_chat,natural,1,telegram_chat_corpus,0,
23665,что бы вы хотели изменить в своем любимом человеке?,telegram_chat,natural,1,telegram_chat_corpus,0,
23666,у меня запросило,telegram_chat,natural,1,telegram_chat_corpus,0,
23667,а в каких случаях вы чувствуете себя как мамонт?,telegram_chat,natural,1,telegram_chat_corpus,0,
23668,"да никак, огорчаюсь по факту, а до сего момента радуюсь",telegram_chat,natural,1,telegram_chat_corpus,0,
23669,"типа, две девицы это лучше чем одна?",telegram_chat,natural,1,telegram_chat_corpus,0,
23670,а по жопе? у меня один муж,telegram_chat,natural,1,telegram_chat_corpus,0,
23671,если я новичок не знающий о эволюции то с чего мне начать?,telegram_chat,natural,1,telegram_chat_corpus,0,
23672,"компьютерные игры - это реальность, но виртуальная",telegram_chat,natural,1,telegram_chat_corpus,0,
23673,"да, стоит стране всегда нужны толковые счетоводы",telegram_chat,natural,1,telegram_chat_corpus,0,
23674,"религия и вера. где причина, а где следствие? что появилось раньше?",telegram_chat,natural,1,telegram_chat_corpus,0,
23675,. когда дорогой вашему сердцу человек грустит. что вы делаете?,telegram_chat,natural,1,telegram_chat_corpus,0,
23676,яяяя? я уже давно всех соблазнила. кого хотела. подеремся? хих,telegram_chat,natural,1,telegram_chat_corpus,0,
23677,это переходный возраст из младенческого в детский. ей нужны не таблетки а любовь и понимание,telegram_chat,natural,1,telegram_chat_corpus,0,
23678,привет лесик,telegram_chat,natural,1,telegram_chat_corpus,0,
23679,что делать при предупреждении о ракетно-ядерном нападении?,telegram_chat,natural,1,telegram_chat_corpus,0,
23680,"ой фсьо, ненавидю мужиков, рыб",telegram_chat,natural,1,telegram_chat_corpus,0,
23681,главное чтоб спиртное пили оба,telegram_chat,natural,1,telegram_chat_corpus,0,
23682,"я думаю, меня можно назвать хорошим другом",telegram_chat,natural,1,telegram_chat_corpus,0,
23683,"что такое химиотерапия, и есть ли от нее побочные эффекты, если да то какие?",telegram_chat,natural,1,telegram_chat_corpus,0,
23684,"проще подождать, пока прицеп оттцепится",telegram_chat,natural,1,telegram_chat_corpus,0,
23685,чет трейлер глянул вообще не впечатлил,telegram_chat,natural,1,telegram_chat_corpus,0,
23686,за что вы не любите индусов?,telegram_chat,natural,1,telegram_chat_corpus,0,
23687,ты не меняешься,telegram_chat,natural,1,telegram_chat_corpus,0,
23688,"мужчины, чей приоритет выше, глупых или умных женщин? или всеж красивых?",telegram_chat,natural,1,telegram_chat_corpus,0,
23689,как избавиться от самогона?,telegram_chat,natural,1,telegram_chat_corpus,0,
23690,лучше купить специальный шампунь от блох.,telegram_chat,natural,1,telegram_chat_corpus,0,
23691,"никак, пока сам не отдамся",telegram_chat,natural,1,telegram_chat_corpus,0,
23692,почему идеальной женщине так сложно найти себе пару?,telegram_chat,natural,1,telegram_chat_corpus,0,
23693,"срежь, сделай из них какие то фигурки если можешь",telegram_chat,natural,1,telegram_chat_corpus,0,
23694,почему грехов больше в воскресение?,telegram_chat,natural,1,telegram_chat_corpus,0,
23695,вредного нет но лучше найти себе девушку,telegram_chat,natural,1,telegram_chat_corpus,0,
23696,как работать в сетевом бизнесе ничего не продавая?,telegram_chat,natural,1,telegram_chat_corpus,0,
23697,какие фильмы вам поднимают настроение?,telegram_chat,natural,1,telegram_chat_corpus,0,
23698,"от любви. одни проблемы, без любви. другие. так какие лучше?",telegram_chat,natural,1,telegram_chat_corpus,0,
23699,какие упражнения для женщин лучше тренируясь в тренажерном зале,telegram_chat,natural,1,telegram_chat_corpus,0,
23700,как правильно выпрямлять волосы,telegram_chat,natural,1,telegram_chat_corpus,0,
23701,за прошедшие сутки в ад отправилось еще  оккупантов.украина,telegram_chat,natural,1,telegram_chat_corpus,0,
23702,"зарубежные, они реально могут делать карьеру. да, да. я не патриотка.",telegram_chat,natural,1,telegram_chat_corpus,0,
23703,балалайка не актуальна нынче а нервы выдают мелодии поинтереснее,telegram_chat,natural,1,telegram_chat_corpus,0,
23704,"грудь стала какая то жидкая молоко пропадает? кормлю грудью второй месяц, как узнать молока достаточно?",telegram_chat,natural,1,telegram_chat_corpus,0,
23705,когда заболеют по настоящему. хуже маленьких детей становятся.,telegram_chat,natural,1,telegram_chat_corpus,0,
23706,временами но иногда выплескиваю,telegram_chat,natural,1,telegram_chat_corpus,0,
23707,могу помочь,telegram_chat,natural,1,telegram_chat_corpus,0,
23708,почему у белок хвост длиннее мозгов?,telegram_chat,natural,1,telegram_chat_corpus,0,
23709,солнце светит для кого? почему некоторые отказываются от света солнца?,telegram_chat,natural,1,telegram_chat_corpus,0,
23710,а чо было то?,telegram_chat,natural,1,telegram_chat_corpus,0,
23711,почему латыш лучше украинца?,telegram_chat,natural,1,telegram_chat_corpus,0,
23712,еще бы не приятно,telegram_chat,natural,1,telegram_chat_corpus,0,
23713,"мне интересно, в каком возрасте хотелось бы научиться рисовать, скажите, что вы знаете об этом?",telegram_chat,natural,1,telegram_chat_corpus,0,
23714,самая распространенная это вера в завтра. она же и непростительна.,telegram_chat,natural,1,telegram_chat_corpus,0,
23715,"поищи на сайтах со старыми играми. раньше игры были лучше, правда графика не очень была.",telegram_chat,natural,1,telegram_chat_corpus,0,
23716,"скажите. какая, на ваш взгляд, самая мужская профессиия?",telegram_chat,natural,1,telegram_chat_corpus,0,
23717,"так кто все таки победит? русаки, хохлы или честь и совесть?",telegram_chat,natural,1,telegram_chat_corpus,0,
23718,кто тебе рассказал,telegram_chat,natural,1,telegram_chat_corpus,0,
23719,бирюзовый. потому что это самых холодный еще его называют стерильный цвет спектра.,telegram_chat,natural,1,telegram_chat_corpus,0,
23720,в обувном магазине есть прекрасный спрей для растяжки обуви. срабатывает за один раз.,telegram_chat,natural,1,telegram_chat_corpus,0,
23721,теперь надо утюг в ремонт отвезти,telegram_chat,natural,1,telegram_chat_corpus,0,
23722,"очень просто заходишь на страничку анкетных данных меняешь, набираешь пароль и сохраняешь",telegram_chat,natural,1,telegram_chat_corpus,0,
23723,у меня на компе весь саунд к этому треку. хочешь отошлю?,telegram_chat,natural,1,telegram_chat_corpus,0,
23724,ты рыбачишь?,telegram_chat,natural,1,telegram_chat_corpus,0,
23725,они в ответ обхаят россию и разойдутся,telegram_chat,natural,1,telegram_chat_corpus,0,
23726,"я не буду основывать фонды, а если и буду, то буду управлять сугубо самостоятельно",telegram_chat,natural,1,telegram_chat_corpus,0,
23727,какие люди бывают чаще всего злые?,telegram_chat,natural,1,telegram_chat_corpus,0,
23728,ну получится не очень,telegram_chat,natural,1,telegram_chat_corpus,0,
23729,в долларах,telegram_chat,natural,1,telegram_chat_corpus,0,
23730,"знают мужские повадки, помнят себя в молодости, вот потому и боятся за дочерей.",telegram_chat,natural,1,telegram_chat_corpus,0,
23731,"что надо сделать первым делом, перед тем как встать утром?",telegram_chat,natural,1,telegram_chat_corpus,0,
23732,"как вы думаете, что будет с нами после нашей смерти?",telegram_chat,natural,1,telegram_chat_corpus,0,
23733,отправьтесь в неожиданное и спонтанное путешествие.,telegram_chat,natural,1,telegram_chat_corpus,0,
23734,"неоднократно. иногда даже здорово, если прибавляют зарплату или повышают в должности.",telegram_chat,natural,1,telegram_chat_corpus,0,
23735,"лучше не ждать, придет хорошо нет нет",telegram_chat,natural,1,telegram_chat_corpus,0,
23736,о май гад,telegram_chat,natural,1,telegram_chat_corpus,0,
23737,"ой, а сколько здоровья у нас вытягивают женщины, сигарета после этого чупа-чупс.",telegram_chat,natural,1,telegram_chat_corpus,0,
23738,в холодильнике интереснее,telegram_chat,natural,1,telegram_chat_corpus,0,
23739,спокойной ночи,telegram_chat,natural,1,telegram_chat_corpus,0,
23740,не думал у кого то поросята будут,telegram_chat,natural,1,telegram_chat_corpus,0,
23741,какое у вас приложение?,telegram_chat,natural,1,telegram_chat_corpus,0,
23742,наоборот. это верующим нужен бог.,telegram_chat,natural,1,telegram_chat_corpus,0,
23743,будут ли еще встречи с этим человеком или все закончилось?,telegram_chat,natural,1,telegram_chat_corpus,0,
23744,дай отдохнуть от них,telegram_chat,natural,1,telegram_chat_corpus,0,
23745,"это не у меня, у макрона",telegram_chat,natural,1,telegram_chat_corpus,0,
23746,не-не переездов с меня хватит,telegram_chat,natural,1,telegram_chat_corpus,0,
23747,"развитие это приобретение нового, а совершенствование это новое доведенное до автоматизма",telegram_chat,natural,1,telegram_chat_corpus,0,
23748,"правда, что мкс не существует?",telegram_chat,natural,1,telegram_chat_corpus,0,
23749,я только стиль гайца знаю - с поднятым жезлом,telegram_chat,natural,1,telegram_chat_corpus,0,
23750,как правильно выбирать бентли? на что надо обратить внимение?,telegram_chat,natural,1,telegram_chat_corpus,0,
23751,"вообще никак, сошлись и живем уже лет сто душа в душу",telegram_chat,natural,1,telegram_chat_corpus,0,
23752,"доброта -душевное чувство. чистить надо свое душевное пространство, доброта место и займет.",telegram_chat,natural,1,telegram_chat_corpus,0,
23753,я не болею! в отличном настроении,telegram_chat,natural,1,telegram_chat_corpus,0,
23754,мужчины. а вы часто рассказываете вашим женщинам. о чем вы думаете?,telegram_chat,natural,1,telegram_chat_corpus,0,
23755,ааа все поняла! я смотрела,telegram_chat,natural,1,telegram_chat_corpus,0,
23756,майн камф,telegram_chat,natural,1,telegram_chat_corpus,0,
23757,когда будет править народ?,telegram_chat,natural,1,telegram_chat_corpus,0,
23758,это нужно коробочку искать. на самом то ничего не написано,telegram_chat,natural,1,telegram_chat_corpus,0,
23759,тебе не нравится он?,telegram_chat,natural,1,telegram_chat_corpus,0,
23760,"икра красная надоела, чего бы съесть?",telegram_chat,natural,1,telegram_chat_corpus,0,
23761,"повторюсь, нельзя поднимать руку первым",telegram_chat,natural,1,telegram_chat_corpus,0,
23762,достаточно просто под горячей водой хорошенько обмыть,telegram_chat,natural,1,telegram_chat_corpus,0,
23763,вы приняли предложение о браке с сегодняшнего дня и sandra состоят в браке,telegram_chat,natural,1,telegram_chat_corpus,0,
23764,"можно ли я доверять вашим ответам, если они не по существу?",telegram_chat,natural,1,telegram_chat_corpus,0,
23765,"вы верите, что челоек может измениться? тогда почему сами не меняетесь?",telegram_chat,natural,1,telegram_chat_corpus,0,
23766,накроши картошки и поставь аквариум на огонь,telegram_chat,natural,1,telegram_chat_corpus,0,
23767,нет головы нет боли,telegram_chat,natural,1,telegram_chat_corpus,0,
23768,"если бы нужно было выбрать лицо россии, чей бы портрет вы порекомендовали миру?",telegram_chat,natural,1,telegram_chat_corpus,0,
23769,а можно несанкционировано кричать на манежной или на красной площалди да здравствует россйско-американская дружба?,telegram_chat,natural,1,telegram_chat_corpus,0,
23770,ну в наше время.все бывает,telegram_chat,natural,1,telegram_chat_corpus,0,
23771,а вы держите дистанцию с любым авто или от крутых авто подальше?,telegram_chat,natural,1,telegram_chat_corpus,0,
23772,"да да, они самые а тебе какие нравятся? бомбы? побольше сверху или снизу?",telegram_chat,natural,1,telegram_chat_corpus,0,
23773,только не в монитор,telegram_chat,natural,1,telegram_chat_corpus,0,
23774,почему вы йогой не занимаетесь?,telegram_chat,natural,1,telegram_chat_corpus,0,
23775,как можно научиться терпению?,telegram_chat,natural,1,telegram_chat_corpus,0,
23776,даааа. привязанность это психологическая зависимость. а любовь это всплеск гормонов.,telegram_chat,natural,1,telegram_chat_corpus,0,
23777,счастье это особое психическое состояние возникающее при достижении сильно желаемого.,telegram_chat,natural,1,telegram_chat_corpus,0,
23778,как и всегда в жизни. есть искренне верущие люди а есть дельцы от религии.,telegram_chat,natural,1,telegram_chat_corpus,0,
23779,неть. это я дочитываю.,telegram_chat,natural,1,telegram_chat_corpus,0,
23780,секс туризм это плохо или хорошо? что думаете об этом?,telegram_chat,natural,1,telegram_chat_corpus,0,
23781,для вас главное развлечение-интернет. или еще куда выбираетесь?,telegram_chat,natural,1,telegram_chat_corpus,0,
23782,"все женщины прелестны, а красоту им придает любовь, внимание мужчин?",telegram_chat,natural,1,telegram_chat_corpus,0,
23783,по вашему у какой партии шансов поболее на победу?,telegram_chat,natural,1,telegram_chat_corpus,0,
23784,"можно ли подцепить свиной грипп, пообщавшись со свиньями в человеческом обличье?",telegram_chat,natural,1,telegram_chat_corpus,0,
23785,ты выходит украинка !?,telegram_chat,natural,1,telegram_chat_corpus,0,
23786,"да, всегда. так этот день еще и годовщина свадьбы.",telegram_chat,natural,1,telegram_chat_corpus,0,
23787,"за коммунизм, который придет на смену капитализму.",telegram_chat,natural,1,telegram_chat_corpus,0,
23788,ойлифильм смешной,telegram_chat,natural,1,telegram_chat_corpus,0,
23789,зато жопа красивая,telegram_chat,natural,1,telegram_chat_corpus,0,
23791,это не то,telegram_chat,natural,1,telegram_chat_corpus,0,
